date,food_cpi_2015_100,mandi_price_index_2015_100,food_cpi_yoy_pct_exact,mandi_index_yoy_pct,mandi_source_rows,commodities_observed
2025-09-01,158.309681,133.6971976225874,-1.3671877348558017,-26.97346676369313,102489.0,8.0
2025-10-01,157.996196,132.98263110757824,-3.724928918495074,-31.98132138600897,91751.0,8.0
2025-11-01,158.779908,146.8762037323085,-2.7831091070794844,-21.55615312488033,78021.0,8.0
2025-12-01,158.388052,292.7391621559782,-1.8455561514742704,68.2570815391838,81398.0,7.0
2026-01-01,,151.7740966511261,,0.4827967391595855,80499.0,7.0
2026-02-01,,138.2103893383198,,-1.3608259406347245,89246.0,7.0
2026-03-01,,138.70827282443278,,5.854184663618667,125838.0,7.0
2026-04-01,,138.63160071096277,,8.668210584344616,135459.0,7.0
2026-05-01,,149.8588186929337,,16.683267584077743,128168.0,7.0
2026-06-01,,153.58344979254818,,14.702588532186487,115752.0,7.0
2026-07-01,,157.93087190760312,,11.933510203216535,96223.0,7.0
